,roundId,roundNumber,roundTimeMillis,killId,tradedByKillId,tradedForKillId,bombId,resId,playerId,assists,referencePlayerId,eventType,damageType,weapon,impact,attackingWinProbabilityBefore,attackingWinProbabilityAfter,attackingTeamId,matchId
95,1236848,11,19442,10023031,,,,,4748,[],398,kill,weapon,Operator,0.026938576,0.970491372,0.997429948,6344,79333
358,1236848,11,19442,10023031,,,,,4748,[],398,kill,weapon,Operator,0.026938576,0.970491372,0.997429948,6344,79334
621,1236848,11,19442,10023031,,,,,4748,[],398,kill,weapon,Operator,0.026938576,0.970491372,0.997429948,6344,79335
884,1236848,11,19442,10023031,,,,,4748,[],398,kill,weapon,Operator,0.026938576,0.970491372,0.997429948,6344,79336
1074,1235714,3,78226,10015078,,10015083,,,2483,"[{'assistId': 3647643, 'assistantId': 3211, 'damage': 101}]",1550,kill,weapon,Bulldog,0.026581788,0.026581788,0,286,79338
1211,1235714,3,78226,10015078,,10015083,,,2483,"[{'assistId': 3647643, 'assistantId': 3211, 'damage': 101}]",1550,kill,weapon,Bulldog,0.026581788,0.026581788,0,286,79339
1348,1235714,3,78226,10015078,,10015083,,,2483,"[{'assistId': 3647643, 'assistantId': 3211, 'damage': 101}]",1550,kill,weapon,Bulldog,0.026581788,0.026581788,0,286,79340
1485,1235714,3,78226,10015078,,10015083,,,2483,"[{'assistId': 3647643, 'assistantId': 3211, 'damage': 101}]",1550,kill,weapon,Bulldog,0.026581788,0.026581788,0,286,79341
1622,1235714,3,78226,10015078,,10015083,,,2483,"[{'assistId': 3647643, 'assistantId': 3211, 'damage': 101}]",1550,kill,weapon,Bulldog,0.026581788,0.026581788,0,286,79342
4151,1229099,9,54206,9968212,,,,,452,[],2354,kill,weapon,Vandal,0.026454076,0.962256618,0.988710694,286,78837
4469,1229099,9,54206,9968212,,,,,452,[],2354,kill,weapon,Vandal,0.026454076,0.962256618,0.988710694,286,78838
1759,1231278,3,90225,9983701,,,,,582,[],1256,kill,weapon,Phantom,0.026420591,0.025529531,0.051950122,286,79010
1916,1231278,3,90225,9983701,,,,,582,[],1256,kill,weapon,Phantom,0.026420591,0.025529531,0.051950122,286,79011
1826,1231285,10,44771,9983752,,,,,582,[],2335,kill,weapon,Vandal,0.026412146,0.973587854,1,286,79010
1983,1231285,10,44771,9983752,,,,,582,[],2335,kill,weapon,Vandal,0.026412146,0.973587854,1,286,79011
1170,1235727,16,54178,10015159,,,,,3211,"[{'assistId': 3647682, 'assistantId': 2841, 'damage': 21}]",1550,kill,weapon,Phantom,0.026343577,0.926235657,0.952579234,6426,79338
1307,1235727,16,54178,10015159,,,,,3211,"[{'assistId': 3647682, 'assistantId': 2841, 'damage': 21}]",1550,kill,weapon,Phantom,0.026343577,0.926235657,0.952579234,6426,79339
1444,1235727,16,54178,10015159,,,,,3211,"[{'assistId': 3647682, 'assistantId': 2841, 'damage': 21}]",1550,kill,weapon,Phantom,0.026343577,0.926235657,0.952579234,6426,79340
1581,1235727,16,54178,10015159,,,,,3211,"[{'assistId': 3647682, 'assistantId': 2841, 'damage': 21}]",1550,kill,weapon,Phantom,0.026343577,0.926235657,0.952579234,6426,79341
1718,1235727,16,54178,10015159,,,,,3211,"[{'assistId': 3647682, 'assistantId': 2841, 'damage': 21}]",1550,kill,weapon,Phantom,0.026343577,0.926235657,0.952579234,6426,79342
4265,1229111,21,17659,9968302,,,,,122,[],582,kill,weapon,Phantom,0.025936437,0.970282284,0.99621872,305,78837
4583,1229111,21,17659,9968302,,,,,122,[],582,kill,weapon,Phantom,0.025936437,0.970282284,0.99621872,305,78838
80,1236846,9,77745,,,,942807,,2294,[],,plant,,,0.025922027,0.816252722,0.842174749,6344,79333
343,1236846,9,77745,,,,942807,,2294,[],,plant,,,0.025922027,0.816252722,0.842174749,6344,79334
606,1236846,9,77745,,,,942807,,2294,[],,plant,,,0.025922027,0.816252722,0.842174749,6344,79335
869,1236846,9,77745,,,,942807,,2294,[],,plant,,,0.025922027,0.816252722,0.842174749,6344,79336
4295,1229115,25,66507,,,,937549,,814,[],,plant,,,0.025790827,0.429240611,0.403449784,286,78837
4613,1229115,25,66507,,,,937549,,814,[],,plant,,,0.025790827,0.429240611,0.403449784,286,78838
2094,1231387,6,48825,9984471,,,,,2716,[],17788,kill,ability,Headhunter,0.025747373,0.007029532,0.032776905,6426,79016
2275,1231387,6,48825,9984471,,,,,2716,[],17788,kill,ability,Headhunter,0.025747373,0.007029532,0.032776905,6426,79017
2456,1231387,6,48825,9984471,,,,,2716,[],17788,kill,ability,Headhunter,0.025747373,0.007029532,0.032776905,6426,79018
4388,1229124,34,98392,9968402,,,,,1251,[],1012,kill,weapon,Phantom,0.025610579,0.025610579,0,305,78837
4706,1229124,34,98392,9968402,,,,,1251,[],1012,kill,weapon,Phantom,0.025610579,0.025610579,0,305,78838
1752,1231277,2,52839,9983694,,,,,452,"[{'assistId': 3635544, 'assistantId': 1550, 'damage': 55}]",3043,kill,weapon,Vandal,0.02505865,0.972154987,0.997213636,286,79010
1909,1231277,2,52839,9983694,,,,,452,"[{'assistId': 3635544, 'assistantId': 1550, 'damage': 55}]",3043,kill,weapon,Vandal,0.02505865,0.972154987,0.997213636,286,79011
2061,1231383,2,56198,9984450,,,,,750,[],2841,kill,weapon,Ghost,0.024877252,0.046239833,0.021362581,6426,79016
2242,1231383,2,56198,9984450,,,,,750,[],2841,kill,weapon,Ghost,0.024877252,0.046239833,0.021362581,6426,79017
2423,1231383,2,56198,9984450,,,,,750,[],2841,kill,weapon,Ghost,0.024877252,0.046239833,0.021362581,6426,79018
4825,1226575,14,46837,9950117,,,,,3211,"[{'assistId': 3622379, 'assistantId': 2841, 'damage': 26}]",386,kill,weapon,Marshal,0.02485616,0.040290444,0.015434284,15,77106
5122,1226575,14,46837,9950117,,,,,3211,"[{'assistId': 3622379, 'assistantId': 2841, 'damage': 26}]",386,kill,weapon,Marshal,0.02485616,0.040290444,0.015434284,15,77107
5419,1226575,14,46837,9950117,,,,,3211,"[{'assistId': 3622379, 'assistantId': 2841, 'damage': 26}]",386,kill,weapon,Marshal,0.02485616,0.040290444,0.015434284,15,77108
4780,1226570,9,18217,9950083,,,,,3365,[],398,kill,weapon,Vandal,0.024814644,0.039428637,0.014613993,6426,77106
5077,1226570,9,18217,9950083,,,,,3365,[],398,kill,weapon,Vandal,0.024814644,0.039428637,0.014613993,6426,77107
5374,1226570,9,18217,9950083,,,,,3365,[],398,kill,weapon,Vandal,0.024814644,0.039428637,0.014613993,6426,77108
5649,1227690,7,82531,,,,936537,,3211,[],,plant,,,0.024754676,0.942397785,0.917643108,6426,78781
5819,1227690,7,82531,,,,936537,,3211,[],,plant,,,0.024754676,0.942397785,0.917643108,6426,78782
5989,1227690,7,82531,,,,936537,,3211,[],,plant,,,0.024754676,0.942397785,0.917643108,6426,78783
2091,1231387,6,41545,9984473,9984470,,,,2056,[],2483,kill,weapon,Vandal,0.024713929,0.043852663,0.019138734,6426,79016
2272,1231387,6,41545,9984473,9984470,,,,2056,[],2483,kill,weapon,Vandal,0.024713929,0.043852663,0.019138734,6426,79017
2453,1231387,6,41545,9984473,9984470,,,,2056,[],2483,kill,weapon,Vandal,0.024713929,0.043852663,0.019138734,6426,79018
2157,1231393,12,49643,9984524,,,,,3211,[],17788,kill,weapon,Vandal,0.024709671,0.971350951,0.996060623,6426,79016
2338,1231393,12,49643,9984524,,,,,3211,[],17788,kill,weapon,Vandal,0.024709671,0.971350951,0.996060623,6426,79017
2519,1231393,12,49643,9984524,,,,,3211,[],17788,kill,weapon,Vandal,0.024709671,0.971350951,0.996060623,6426,79018
4863,1226579,18,29586,9950147,9950144,,,,3211,"[{'assistId': 3622383, 'assistantId': 398, 'damage': 0}]",386,kill,weapon,Vandal,0.024700057,0.044682816,0.019982759,15,77106
5160,1226579,18,29586,9950147,9950144,,,,3211,"[{'assistId': 3622383, 'assistantId': 398, 'damage': 0}]",386,kill,weapon,Vandal,0.024700057,0.044682816,0.019982759,15,77107
5457,1226579,18,29586,9950147,9950144,,,,3211,"[{'assistId': 3622383, 'assistantId': 398, 'damage': 0}]",386,kill,weapon,Vandal,0.024700057,0.044682816,0.019982759,15,77108
1748,1231277,2,37852,9983692,,,,,1550,"[{'assistId': 3635542, 'assistantId': 452, 'damage': 0}]",1256,kill,ability,Headhunter,0.024020364,0.869039386,0.893059749,286,79010
1905,1231277,2,37852,9983692,,,,,1550,"[{'assistId': 3635542, 'assistantId': 452, 'damage': 0}]",1256,kill,ability,Headhunter,0.024020364,0.869039386,0.893059749,286,79011
4237,1229108,18,80153,9968281,,,,,122,[],1550,kill,weapon,Phantom,0.023903347,0.972813497,0.996716844,305,78837
4555,1229108,18,80153,9968281,,,,,122,[],1550,kill,weapon,Phantom,0.023903347,0.972813497,0.996716844,305,78838
1125,1235721,10,79444,10015126,,,,,2716,[],814,kill,weapon,Operator,0.023835357,0.026789581,0.002954224,286,79338
1262,1235721,10,79444,10015126,,,,,2716,[],814,kill,weapon,Operator,0.023835357,0.026789581,0.002954224,286,79339
1399,1235721,10,79444,10015126,,,,,2716,[],814,kill,weapon,Operator,0.023835357,0.026789581,0.002954224,286,79340
1536,1235721,10,79444,10015126,,,,,2716,[],814,kill,weapon,Operator,0.023835357,0.026789581,0.002954224,286,79341
1673,1235721,10,79444,10015126,,,,,2716,[],814,kill,weapon,Operator,0.023835357,0.026789581,0.002954224,286,79342
160,1236855,18,104930,10023072,10023077,,,,398,"[{'assistId': 3650763, 'assistantId': 2841, 'damage': 54}]",4748,kill,weapon,Vandal,0.023592922,0.973854712,0.997447633,6426,79333
423,1236855,18,104930,10023072,10023077,,,,398,"[{'assistId': 3650763, 'assistantId': 2841, 'damage': 54}]",4748,kill,weapon,Vandal,0.023592922,0.973854712,0.997447633,6426,79334
686,1236855,18,104930,10023072,10023077,,,,398,"[{'assistId': 3650763, 'assistantId': 2841, 'damage': 54}]",4748,kill,weapon,Vandal,0.023592922,0.973854712,0.997447633,6426,79335
949,1236855,18,104930,10023072,10023077,,,,398,"[{'assistId': 3650763, 'assistantId': 2841, 'damage': 54}]",4748,kill,weapon,Vandal,0.023592922,0.973854712,0.997447633,6426,79336
4122,1229096,6,77627,9968192,,,,,1251,[],269,kill,weapon,Phantom,0.023414101,0.9738198,0.997233901,286,78837
4440,1229096,6,77627,9968192,,,,,1251,[],269,kill,weapon,Phantom,0.023414101,0.9738198,0.997233901,286,78838
2182,1231396,15,90773,9984543,,,,,398,"[{'assistId': 3635887, 'assistantId': 2716, 'damage': 101}]",1690,kill,weapon,Sheriff,0.023318673,0.023318673,0,224,79016
2363,1231396,15,90773,9984543,,,,,398,"[{'assistId': 3635887, 'assistantId': 2716, 'damage': 101}]",1690,kill,weapon,Sheriff,0.023318673,0.023318673,0,224,79017
2544,1231396,15,90773,9984543,,,,,398,"[{'assistId': 3635887, 'assistantId': 2716, 'damage': 101}]",1690,kill,weapon,Sheriff,0.023318673,0.023318673,0,224,79018
126,1236851,14,72953,10023048,,,,,6037,[],2483,kill,weapon,Bulldog,0.023045571,0.025736693,0.002691122,6426,79333
389,1236851,14,72953,10023048,,,,,6037,[],2483,kill,weapon,Bulldog,0.023045571,0.025736693,0.002691122,6426,79334
652,1236851,14,72953,10023048,,,,,6037,[],2483,kill,weapon,Bulldog,0.023045571,0.025736693,0.002691122,6426,79335
915,1236851,14,72953,10023048,,,,,6037,[],2483,kill,weapon,Bulldog,0.023045571,0.025736693,0.002691122,6426,79336
3131,1230189,1,110877,9975990,9975995,,,,2752,[],718,kill,weapon,Ghost,0.022961868,0.985617118,0.96265525,1625,78840
3304,1230189,1,110877,9975990,9975995,,,,2752,[],718,kill,weapon,Ghost,0.022961868,0.985617118,0.96265525,1625,78841
3477,1230189,1,110877,9975990,9975995,,,,2752,[],718,kill,weapon,Ghost,0.022961868,0.985617118,0.96265525,1625,78842
4196,1229104,14,44840,9968249,,,,,269,[],1550,kill,weapon,Spectre,0.022770544,0.973113861,0.995884405,305,78837
4514,1229104,14,44840,9968249,,,,,269,[],1550,kill,weapon,Spectre,0.022770544,0.973113861,0.995884405,305,78838
4121,1229096,6,61361,9968187,,9968185,,,763,[],582,kill,weapon,Vandal,0.02261131,0.990929719,0.96831841,286,78837
4439,1229096,6,61361,9968187,,9968185,,,763,[],582,kill,weapon,Vandal,0.02261131,0.990929719,0.96831841,286,78838
4120,1229096,6,61121,9968185,9968187,,,,582,[],122,kill,weapon,Vandal,0.022455351,0.968474368,0.990929719,286,78837
4438,1229096,6,61121,9968185,9968187,,,,582,[],122,kill,weapon,Vandal,0.022455351,0.968474368,0.990929719,286,78838
3798,1229921,19,55547,9974061,,,,,14484,"[{'assistId': 3631704, 'assistantId': 4072, 'damage': 120}, {'assistId': 3631704, 'assistantId': 4072, 'damage': 80}]",1690,kill,weapon,Vandal,0.022195691,0.026407116,0.004211425,224,78748
4013,1229921,19,55547,9974061,,,,,14484,"[{'assistId': 3631704, 'assistantId': 4072, 'damage': 120}, {'assistId': 3631704, 'assistantId': 4072, 'damage': 80}]",1690,kill,weapon,Vandal,0.022195691,0.026407116,0.004211425,224,78749
4084,1229092,2,52774,9968157,,,,,582,[],1012,kill,weapon,Ghost,0.022192979,0.964740669,0.986933648,286,78837
4402,1229092,2,52774,9968157,,,,,582,[],1012,kill,weapon,Ghost,0.022192979,0.964740669,0.986933648,286,78838
1081,1235715,4,34682,10015090,,,,,814,"[{'assistId': 3647650, 'assistantId': 452, 'damage': 0}]",2483,kill,weapon,Sheriff,0.021685921,0.00632354,0.028009461,286,79338
1218,1235715,4,34682,10015090,,,,,814,"[{'assistId': 3647650, 'assistantId': 452, 'damage': 0}]",2483,kill,weapon,Sheriff,0.021685921,0.00632354,0.028009461,286,79339
1355,1235715,4,34682,10015090,,,,,814,"[{'assistId': 3647650, 'assistantId': 452, 'damage': 0}]",2483,kill,weapon,Sheriff,0.021685921,0.00632354,0.028009461,286,79340
1492,1235715,4,34682,10015090,,,,,814,"[{'assistId': 3647650, 'assistantId': 452, 'damage': 0}]",2483,kill,weapon,Sheriff,0.021685921,0.00632354,0.028009461,286,79341
1629,1235715,4,34682,10015090,,,,,814,"[{'assistId': 3647650, 'assistantId': 452, 'damage': 0}]",2483,kill,weapon,Sheriff,0.021685921,0.00632354,0.028009461,286,79342
22,1236840,3,25801,,,,942802,,4748,[],,plant,,,0.021306504,0.781806179,0.760499675,6344,79333
285,1236840,3,25801,,,,942802,,4748,[],,plant,,,0.021306504,0.781806179,0.760499675,6344,79334
548,1236840,3,25801,,,,942802,,4748,[],,plant,,,0.021306504,0.781806179,0.760499675,6344,79335
811,1236840,3,25801,,,,942802,,4748,[],,plant,,,0.021306504,0.781806179,0.760499675,6344,79336
3240,1230202,14,81761,9976076,,,,,6038,[],76,kill,weapon,Bulldog,0.021111389,0.978888611,1,1264,78840
3413,1230202,14,81761,9976076,,,,,6038,[],76,kill,weapon,Bulldog,0.021111389,0.978888611,1,1264,78841
3586,1230202,14,81761,9976076,,,,,6038,[],76,kill,weapon,Bulldog,0.021111389,0.978888611,1,1264,78842
4729,1226564,3,32333,9950042,,,,,3365,[],2841,kill,weapon,Vandal,0.021028925,0.025412738,0.004383813,6426,77106
5026,1226564,3,32333,9950042,,,,,3365,[],2841,kill,weapon,Vandal,0.021028925,0.025412738,0.004383813,6426,77107
5323,1226564,3,32333,9950042,,,,,3365,[],2841,kill,weapon,Vandal,0.021028925,0.025412738,0.004383813,6426,77108
2072,1231384,3,65380,9984454,,,,,2841,[],2056,kill,weapon,Vandal,0.020847911,0.979152089,1,6426,79016
2253,1231384,3,65380,9984454,,,,,2841,[],2056,kill,weapon,Vandal,0.020847911,0.979152089,1,6426,79017
2434,1231384,3,65380,9984454,,,,,2841,[],2056,kill,weapon,Vandal,0.020847911,0.979152089,1,6426,79018
2134,1231391,10,49050,,,,939114,,2483,[],,plant,,,0.020808329,0.877569844,0.856761514,6426,79016
2315,1231391,10,49050,,,,939114,,2483,[],,plant,,,0.020808329,0.877569844,0.856761514,6426,79017
2496,1231391,10,49050,,,,939114,,2483,[],,plant,,,0.020808329,0.877569844,0.856761514,6426,79018
4835,1226576,15,69139,,,,935762,,3365,[],,plant,,,0.020778067,0.315269816,0.294491749,15,77106
5132,1226576,15,69139,,,,935762,,3365,[],,plant,,,0.020778067,0.315269816,0.294491749,15,77107
5429,1226576,15,69139,,,,935762,,3365,[],,plant,,,0.020778067,0.315269816,0.294491749,15,77108
5003,1226595,34,50096,9950252,,,,,3365,"[{'assistId': 3622414, 'assistantId': 386, 'damage': 78}]",2841,kill,weapon,Vandal,0.020440725,0.979559275,1,15,77106
5300,1226595,34,50096,9950252,,,,,3365,"[{'assistId': 3622414, 'assistantId': 386, 'damage': 78}]",2841,kill,weapon,Vandal,0.020440725,0.979559275,1,15,77107
5597,1226595,34,50096,9950252,,,,,3365,"[{'assistId': 3622414, 'assistantId': 386, 'damage': 78}]",2841,kill,weapon,Vandal,0.020440725,0.979559275,1,15,77108
194,1236859,22,117201,10023101,,,,,2716,"[{'assistId': 3650770, 'assistantId': 2483, 'damage': 84}]",4748,kill,ability,Headhunter,0.020409585,0.975473957,0.995883542,6426,79333
457,1236859,22,117201,10023101,,,,,2716,"[{'assistId': 3650770, 'assistantId': 2483, 'damage': 84}]",4748,kill,ability,Headhunter,0.020409585,0.975473957,0.995883542,6426,79334
720,1236859,22,117201,10023101,,,,,2716,"[{'assistId': 3650770, 'assistantId': 2483, 'damage': 84}]",4748,kill,ability,Headhunter,0.020409585,0.975473957,0.995883542,6426,79335
983,1236859,22,117201,10023101,,,,,2716,"[{'assistId': 3650770, 'assistantId': 2483, 'damage': 84}]",4748,kill,ability,Headhunter,0.020409585,0.975473957,0.995883542,6426,79336
5746,1227701,18,75600,9958280,9958274,9958279,,,4746,[],398,kill,weapon,Sheriff,0.020231176,0.007273991,0.027505168,6344,78781
5916,1227701,18,75600,9958280,9958274,9958279,,,4746,[],398,kill,weapon,Sheriff,0.020231176,0.007273991,0.027505168,6344,78782
6086,1227701,18,75600,9958280,9958274,9958279,,,4746,[],398,kill,weapon,Sheriff,0.020231176,0.007273991,0.027505168,6344,78783
2148,1231392,11,78988,9984515,,,,,2056,[],2841,kill,weapon,Vandal,0.020192905,0.985301971,0.965109066,6426,79016
2329,1231392,11,78988,9984515,,,,,2056,[],2841,kill,weapon,Vandal,0.020192905,0.985301971,0.965109066,6426,79017
2510,1231392,11,78988,9984515,,,,,2056,[],2841,kill,weapon,Vandal,0.020192905,0.985301971,0.965109066,6426,79018
3679,1229907,5,14108,9973970,,,,,1690,[],4070,kill,weapon,Phantom,0.020154593,0.023785312,0.003630719,808,78748
3894,1229907,5,14108,9973970,,,,,1690,[],4070,kill,weapon,Phantom,0.020154593,0.023785312,0.003630719,808,78749
1785,1231281,6,63575,,,,939038,,452,[],,plant,,,0.020102932,0.319867981,0.339970912,286,79010
1942,1231281,6,63575,,,,939038,,452,[],,plant,,,0.020102932,0.319867981,0.339970912,286,79011
117,1236850,13,64393,10023044,,10023041,,,6037,[],2841,kill,weapon,Sheriff,0.019724432,0.022904487,0.003180055,6426,79333
380,1236850,13,64393,10023044,,10023041,,,6037,[],2841,kill,weapon,Sheriff,0.019724432,0.022904487,0.003180055,6426,79334
643,1236850,13,64393,10023044,,10023041,,,6037,[],2841,kill,weapon,Sheriff,0.019724432,0.022904487,0.003180055,6426,79335
906,1236850,13,64393,10023044,,10023041,,,6037,[],2841,kill,weapon,Sheriff,0.019724432,0.022904487,0.003180055,6426,79336
4079,1229091,1,48334,9968154,,,,,1550,"[{'assistId': 3629351, 'assistantId': 582, 'damage': 55}]",122,kill,weapon,Ghost,0.019642234,0.980357766,1,286,78837
4397,1229091,1,48334,9968154,,,,,1550,"[{'assistId': 3629351, 'assistantId': 582, 'damage': 55}]",122,kill,weapon,Ghost,0.019642234,0.980357766,1,286,78838
1817,1231284,9,98801,9983746,,,,,814,[],2225,kill,weapon,Vandal,0.019549306,0.980450694,1,286,79010
1974,1231284,9,98801,9983746,,,,,814,[],2225,kill,weapon,Vandal,0.019549306,0.980450694,1,286,79011
3179,1230194,6,102442,,,,938270,,6039,[],,defuse,,,0.019424456,0.019424456,0,1625,78840
3352,1230194,6,102442,,,,938270,,6039,[],,defuse,,,0.019424456,0.019424456,0,1625,78841
3525,1230194,6,102442,,,,938270,,6039,[],,defuse,,,0.019424456,0.019424456,0,1625,78842
2062,1231383,2,65079,9984447,,,,,2056,[],2483,kill,weapon,Bulldog,0.019086143,0.022748105,0.003661962,6426,79016
2243,1231383,2,65079,9984447,,,,,2056,[],2483,kill,weapon,Bulldog,0.019086143,0.022748105,0.003661962,6426,79017
2424,1231383,2,65079,9984447,,,,,2056,[],2483,kill,weapon,Bulldog,0.019086143,0.022748105,0.003661962,6426,79018
1845,1231287,12,73636,9983766,,,,,814,"[{'assistId': 3635572, 'assistantId': 452, 'damage': 65}, {'assistId': 3635571, 'assistantId': 582, 'damage': 0}]",2225,kill,ability,Shock Dart,0.018902733,0.981097267,1,286,79010
2002,1231287,12,73636,9983766,,,,,814,"[{'assistId': 3635572, 'assistantId': 452, 'damage': 65}, {'assistId': 3635571, 'assistantId': 582, 'damage': 0}]",2225,kill,ability,Shock Dart,0.018902733,0.981097267,1,286,79011
1769,1231279,4,70328,9983707,,,,,1550,[],3043,kill,weapon,Phantom,0.018860146,0.97287468,0.991734826,286,79010
1926,1231279,4,70328,9983707,,,,,1550,[],3043,kill,weapon,Phantom,0.018860146,0.97287468,0.991734826,286,79011
3770,1229918,16,25870,,,,938083,,750,[],,plant,,,0.018746137,0.177230977,0.195977114,224,78748
3985,1229918,16,25870,,,,938083,,750,[],,plant,,,0.018746137,0.177230977,0.195977114,224,78749
1154,1235725,14,11432,10015146,10015149,,,,3211,[],452,kill,weapon,Spectre,0.018745628,0.966818842,0.98556447,6426,79338
1291,1235725,14,11432,10015146,10015149,,,,3211,[],452,kill,weapon,Spectre,0.018745628,0.966818842,0.98556447,6426,79339
1428,1235725,14,11432,10015146,10015149,,,,3211,[],452,kill,weapon,Spectre,0.018745628,0.966818842,0.98556447,6426,79340
1565,1235725,14,11432,10015146,10015149,,,,3211,[],452,kill,weapon,Spectre,0.018745628,0.966818842,0.98556447,6426,79341
1702,1235725,14,11432,10015146,10015149,,,,3211,[],452,kill,weapon,Spectre,0.018745628,0.966818842,0.98556447,6426,79342
